Belt	Quadrat	Layer	Year	Date	Scientific_name	Japanese_name	Cover
27	12	herb	2009	2009-07-30	Cornus canadensis	ゴゼンタチバナ	+
27	12	herb	2009	2009-07-30	Tiarella polyphylla	ズダヤクシュ	+
27	12	herb	2017	2017-07-26	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	12	herb	2017	2017-07-26	Maianthemum dilatatum	マイヅルソウ	+
27	12	herb	2017	2017-07-26	Tiarella polyphylla	ズダヤクシュ	+
27	12	moss	2002	2002-07-30	Moss	コケ類	+
27	12	moss	2009	2009-07-30	Moss	コケ類	+
27	12	moss	2017	2017-07-26	Moss	コケ類	+
27	13	canopy	1976	1976-08	Salix caprea	バッコヤナギ	5
27	13	canopy	1980	1980-09	Salix caprea	バッコヤナギ	5
27	13	canopy	1984	1984-09	Salix caprea	バッコヤナギ	5
27	13	canopy	2002	2002-07-30	Betula platyphylla var. japonica	シラカンバ	1
27	13	canopy	2002	2002-07-30	Salix caprea	バッコヤナギ	1
27	13	canopy	2009	2009-07-30	Abies sachalinensis	トドマツ	1
27	13	canopy	2009	2009-07-30	Betula platyphylla var. japonica	シラカンバ	1
27	13	canopy	2009	2009-07-30	Salix caprea	バッコヤナギ	+
27	13	canopy	2017	2017-07-26	Abies sachalinensis	トドマツ	1
27	13	canopy	2017	2017-07-26	Betula platyphylla var. japonica	シラカンバ	1
27	13	subcanopy	1967	1967-09	Salix caprea	バッコヤナギ	1
27	13	subcanopy	1968	1968-08	Salix caprea	バッコヤナギ	3
27	13	subcanopy	1972	1972-08	Salix caprea	バッコヤナギ	3
27	13	subcanopy	1988	1988-09-13	Salix caprea	バッコヤナギ	5
27	13	subcanopy	1998	1998-07-23	Salix caprea	バッコヤナギ	3
27	13	subcanopy	2017	2017-07-26	Acer ukurunduense	オガラバナ	2
27	13	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
27	13	shrub	1957	1957-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	13	shrub	1957	1957-09	Acer ukurunduense	オガラバナ	1
27	13	shrub	1957	1957-09	Sasa senanensis	クマイザサ	4
27	13	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
27	13	shrub	1958	1958-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1959	1959-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
27	13	shrub	1959	1959-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	4
27	13	shrub	1960	1960-08	Ribes latifolium	エゾスグリ	+
27	13	shrub	1960	1960-08	Acer ukurunduense	オガラバナ	+
27	13	shrub	1960	1960-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1961	1961-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
27	13	shrub	1961	1961-08	Ribes latifolium	エゾスグリ	+
27	13	shrub	1961	1961-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1962	1962-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
27	13	shrub	1962	1962-09	Sasa senanensis	クマイザサ	5
27	13	shrub	1963	1963-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
27	13	shrub	1963	1963-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1964	1964-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
27	13	shrub	1964	1964-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1965	1965-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
27	13	shrub	1965	1965-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1966	1966-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
27	13	shrub	1966	1966-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	13	shrub	1966	1966-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1967	1967-09	Sasa senanensis	クマイザサ	5
27	13	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1968	1968-08	Ribes latifolium	エゾスグリ	+
27	13	shrub	1968	1968-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	13	shrub	1968	1968-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
27	13	shrub	1980	1980-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
27	13	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
27	13	shrub	1988	1988-09-13	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	13	shrub	1988	1988-09-13	Sasa senanensis	クマイザサ	5
27	13	shrub	1988	1988-09-13	Sorbaria sorbifolia var. stellipila	ホザキナナカマド	+
27	13	shrub	1998	1998-07-23	Sasa senanensis	クマイザサ	5
27	13	shrub	2002	2002-07-30	Sasa senanensis	クマイザサ	5
27	13	shrub	2009	2009-07-30	Sasa senanensis	クマイザサ	5
27	13	shrub	2017	2017-07-26	Sasa senanensis	クマイザサ	5
27	13	shrub	2017	2017-07-26	Abies sachalinensis	トドマツ	+
27	13	shrub	2017	2017-07-26	Betula sp.	Betula sp.実生	+
27	13	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
27	13	herb	1957	1957-09	Dryopteris expansa	シラネワラビ	+
27	13	herb	1958	1958-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
27	13	herb	1958	1958-08	Dryopteris expansa	シラネワラビ	+
27	13	herb	1959	1959-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
27	13	herb	1959	1959-08	Dryopteris expansa	シラネワラビ	+
27	13	herb	1960	1960-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	13	herb	1961	1961-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	13	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
27	13	herb	1961	1961-08	Dryopteris expansa	シラネワラビ	+
27	13	herb	1962	1962-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	13	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	13	herb	1963	1963-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	3
27	13	herb	1964	1964-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	3
27	13	herb	1964	1964-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	13	herb	1965	1965-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	5
27	13	herb	1966	1966-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	5
27	13	herb	1966	1966-08	Maianthemum dilatatum	マイヅルソウ	+
27	13	herb	1967	1967-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	5
27	13	herb	1967	1967-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	13	herb	1968	1968-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	5
27	13	herb	1972	1972-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	5
27	13	herb	1976	1976-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	5
27	13	herb	1980	1980-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	2
27	13	herb	1984	1984-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
27	13	herb	1988	1988-09-13	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
27	13	herb	2017	2017-07-26	Unidentified (Asteraceae)	キク科不明	+
27	13	moss	2017	2017-07-26	Moss	コケ類	+
27	14	canopy	1976	1976-08	Salix caprea	バッコヤナギ	5
27	14	canopy	1980	1980-09	Salix caprea	バッコヤナギ	5
27	14	canopy	1984	1984-09	Salix caprea	バッコヤナギ	2
27	14	canopy	2002	2002-07-30	Abies sachalinensis	トドマツ	+
27	14	canopy	2009	2009-07-30	Abies sachalinensis	トドマツ	+
27	14	canopy	2017	2017-07-26	Abies sachalinensis	トドマツ	1
27	14	subcanopy	1964	1964-08	Salix caprea	バッコヤナギ	5
27	14	subcanopy	1965	1965-08	Salix caprea	バッコヤナギ	5
27	14	subcanopy	1966	1966-08	Salix caprea	バッコヤナギ	5
27	14	subcanopy	1967	1967-09	Salix caprea	バッコヤナギ	5
27	14	subcanopy	1968	1968-08	Salix caprea	バッコヤナギ	5
27	14	subcanopy	1972	1972-08	Salix caprea	バッコヤナギ	5
27	14	subcanopy	1976	1976-08	Salix caprea	バッコヤナギ	1
27	14	subcanopy	1980	1980-09	Salix caprea	バッコヤナギ	2
27	14	subcanopy	1984	1984-09	Salix caprea	バッコヤナギ	2
27	14	subcanopy	1988	1988-09-13	Salix caprea	バッコヤナギ	4
27	14	subcanopy	1998	1998-07-23	Acer ukurunduense	オガラバナ	+
27	14	subcanopy	2002	2002-07-30	Salix caprea	バッコヤナギ	1
27	14	subcanopy	2002	2002-07-30	Acer ukurunduense	オガラバナ	1
27	14	subcanopy	2009	2009-07-30	Acer ukurunduense	オガラバナ	2
27	14	subcanopy	2017	2017-07-26	Acer ukurunduense	オガラバナ	2
27	14	shrub	1957	1957-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	1
27	14	shrub	1957	1957-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	5
27	14	shrub	1957	1957-09	Sasa senanensis	クマイザサ	2
27	14	shrub	1957	1957-09	Euonymus tricarpus	クロツリバナ	1
27	14	shrub	1958	1958-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
27	14	shrub	1958	1958-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	3
27	14	shrub	1958	1958-08	Salix caprea	バッコヤナギ	1
27	14	shrub	1958	1958-08	Euonymus tricarpus	クロツリバナ	+
27	14	shrub	1959	1959-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
27	14	shrub	1959	1959-08	Ribes latifolium	エゾスグリ	+
27	14	shrub	1959	1959-08	Salix caprea	バッコヤナギ	3
27	14	shrub	1959	1959-08	Sasa senanensis	クマイザサ	2
27	14	shrub	1959	1959-08	Euonymus tricarpus	クロツリバナ	+
27	14	shrub	1960	1960-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
27	14	shrub	1960	1960-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
27	14	shrub	1960	1960-08	Salix caprea	バッコヤナギ	3
27	14	shrub	1960	1960-08	Sasa senanensis	クマイザサ	3
27	14	shrub	1961	1961-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	5
27	14	shrub	1961	1961-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
27	14	shrub	1961	1961-08	Salix caprea	バッコヤナギ	5
27	14	shrub	1961	1961-08	Sasa senanensis	クマイザサ	3
27	14	shrub	1962	1962-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
27	14	shrub	1962	1962-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	14	shrub	1962	1962-09	Salix caprea	バッコヤナギ	5
27	14	shrub	1962	1962-09	Sasa senanensis	クマイザサ	3
27	14	shrub	1962	1962-09	Lonicera chamissoi	チシマヒョウタンボク	+
27	14	shrub	1963	1963-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	4
27	14	shrub	1963	1963-08	Ribes latifolium	エゾスグリ	+
27	14	shrub	1963	1963-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
27	14	shrub	1963	1963-08	Salix caprea	バッコヤナギ	5
27	14	shrub	1963	1963-08	Sasa senanensis	クマイザサ	2
27	14	shrub	1963	1963-08	Euonymus tricarpus	クロツリバナ	+
27	14	shrub	1963	1963-08	Lonicera chamissoi	チシマヒョウタンボク	2
27	14	shrub	1964	1964-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	3
27	14	shrub	1964	1964-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
27	14	shrub	1964	1964-08	Sasa senanensis	クマイザサ	3
27	14	shrub	1964	1964-08	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1965	1965-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	2
27	14	shrub	1965	1965-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
27	14	shrub	1965	1965-08	Sasa senanensis	クマイザサ	3
27	14	shrub	1965	1965-08	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1966	1966-08	Ribes latifolium	エゾスグリ	+
27	14	shrub	1966	1966-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	14	shrub	1966	1966-08	Sasa senanensis	クマイザサ	3
27	14	shrub	1966	1966-08	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1967	1967-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1967	1967-09	Ribes latifolium	エゾスグリ	+
27	14	shrub	1967	1967-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	2
27	14	shrub	1967	1967-09	Sasa senanensis	クマイザサ	5
27	14	shrub	1967	1967-09	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1968	1968-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1968	1968-08	Ribes latifolium	エゾスグリ	+
27	14	shrub	1968	1968-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
27	14	shrub	1968	1968-08	Sasa senanensis	クマイザサ	5
27	14	shrub	1968	1968-08	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1972	1972-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1972	1972-08	Ribes latifolium	エゾスグリ	+
27	14	shrub	1972	1972-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
27	14	shrub	1972	1972-08	Sasa senanensis	クマイザサ	5
27	14	shrub	1972	1972-08	Lonicera chamissoi	チシマヒョウタンボク	2
27	14	shrub	1976	1976-08	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1976	1976-08	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	1
27	14	shrub	1976	1976-08	Sasa senanensis	クマイザサ	5
27	14	shrub	1976	1976-08	Lonicera chamissoi	チシマヒョウタンボク	2
27	14	shrub	1980	1980-09	Ribes latifolium	エゾスグリ	+
27	14	shrub	1980	1980-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	14	shrub	1980	1980-09	Sasa senanensis	クマイザサ	5
27	14	shrub	1980	1980-09	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1984	1984-09	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1984	1984-09	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	14	shrub	1984	1984-09	Picea jezoensis	エゾマツ	+
27	14	shrub	1984	1984-09	Sasa senanensis	クマイザサ	5
27	14	shrub	1984	1984-09	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	1988	1988-09-13	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1988	1988-09-13	Sambucus racemosa subsp. kamtschatica	エゾニワトコ	+
27	14	shrub	1988	1988-09-13	Picea jezoensis	エゾマツ	+
27	14	shrub	1988	1988-09-13	Sasa senanensis	クマイザサ	5
27	14	shrub	1988	1988-09-13	Lonicera chamissoi	チシマヒョウタンボク	+
27	14	shrub	1998	1998-07-23	Rubus idaeus subsp. melanolasius	エゾイチゴ	+
27	14	shrub	1998	1998-07-23	Sasa senanensis	クマイザサ	5
27	14	shrub	1998	1998-07-23	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	2002	2002-07-30	Sasa senanensis	クマイザサ	5
27	14	shrub	2002	2002-07-30	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	2009	2009-07-30	Sasa senanensis	クマイザサ	5
27	14	shrub	2009	2009-07-30	Euonymus tricarpus	クロツリバナ	1
27	14	shrub	2009	2009-07-30	Lonicera chamissoi	チシマヒョウタンボク	1
27	14	shrub	2017	2017-07-26	Sasa senanensis	クマイザサ	5
27	14	shrub	2017	2017-07-26	Lonicera chamissoi	チシマヒョウタンボク	+
27	14	shrub	2017	2017-07-26	Betula sp.	Betula sp.実生	+
27	14	herb	1957	1957-09	Petasites japonicus subsp. giganteus	アキタブキ	1
27	14	herb	1957	1957-09	Cornus canadensis	ゴゼンタチバナ	+
27	14	herb	1957	1957-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1957	1957-09	Tiarella polyphylla	ズダヤクシュ	+
27	14	herb	1958	1958-08	Petasites japonicus subsp. giganteus	アキタブキ	1
27	14	herb	1958	1958-08	Impatiens noli-tangere	キツリフネ	+
27	14	herb	1958	1958-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
27	14	herb	1958	1958-08	Tiarella polyphylla	ズダヤクシュ	+
27	14	herb	1959	1959-08	Petasites japonicus subsp. giganteus	アキタブキ	+
27	14	herb	1959	1959-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	14	herb	1959	1959-08	Impatiens noli-tangere	キツリフネ	+
27	14	herb	1959	1959-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
27	14	herb	1960	1960-08	Petasites japonicus subsp. giganteus	アキタブキ	1
27	14	herb	1960	1960-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	14	herb	1960	1960-08	Impatiens noli-tangere	キツリフネ	+
27	14	herb	1960	1960-08	Cornus canadensis	ゴゼンタチバナ	+
27	14	herb	1961	1961-08	Petasites japonicus subsp. giganteus	アキタブキ	2
27	14	herb	1961	1961-08	Impatiens noli-tangere	キツリフネ	+
27	14	herb	1961	1961-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
27	14	herb	1962	1962-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	14	herb	1962	1962-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	1
27	14	herb	1963	1963-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1963	1963-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	14	herb	1963	1963-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
27	14	herb	1964	1964-08	Petasites japonicus subsp. giganteus	アキタブキ	1
27	14	herb	1964	1964-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1964	1964-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	2
27	14	herb	1964	1964-08	Impatiens noli-tangere	キツリフネ	+
27	14	herb	1964	1964-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	3
27	14	herb	1964	1964-08	Maianthemum dilatatum	マイヅルソウ	+
27	14	herb	1965	1965-08	Petasites japonicus subsp. giganteus	アキタブキ	+
27	14	herb	1965	1965-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1965	1965-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	3
27	14	herb	1965	1965-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	2
27	14	herb	1966	1966-08	Petasites japonicus subsp. giganteus	アキタブキ	+
27	14	herb	1966	1966-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1966	1966-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	3
27	14	herb	1966	1966-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1967	1967-09	Petasites japonicus subsp. giganteus	アキタブキ	+
27	14	herb	1967	1967-09	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1967	1967-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	2
27	14	herb	1967	1967-09	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1968	1968-08	Petasites japonicus subsp. giganteus	アキタブキ	+
27	14	herb	1968	1968-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1968	1968-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	3
27	14	herb	1968	1968-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1968	1968-08	Maianthemum dilatatum	マイヅルソウ	+
27	14	herb	1972	1972-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1972	1972-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	3
27	14	herb	1972	1972-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1976	1976-08	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1976	1976-08	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	4
27	14	herb	1976	1976-08	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1980	1980-09	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1980	1980-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	14	herb	1984	1984-09	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1984	1984-09	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	1
27	14	herb	1988	1988-09-13	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
27	14	herb	1988	1988-09-13	Lilium medeoloides	クルマユリ	+
27	14	herb	1988	1988-09-13	Carex sachalinensis var. iwakiana	ゴンゲンスゲ	+
27	14	herb	1988	1988-09-13	Cirsium kamtschaticum	チシマアザミ	+
27	14	herb	1998	1998-07-23	Solidago virgaurea subsp. asiatica	アキノキリンソウ	+
27	14	herb	1998	1998-07-23	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
27	14	herb	2002	2002-07-30	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
27	14	herb	2009	2009-07-30	Calamagrostis purpurea subsp. langsdorfii	イワノガリヤス	+
27	14	vine	2002	2002-07-30	Schisandra chinensis	チョウセンゴミシ	+
27	14	vine	2009	2009-07-30	Schisandra chinensis	チョウセンゴミシ	+
27	14	moss	1976	1976-08	Moss	コケ類	+
27	14	moss	2002	2002-07-30	Moss	コケ類	+
27	14	moss	2009	2009-07-30	Moss	コケ類	1
