"","Loc_Name","Year","X","Loc_Year","before","after","avgdef","maxdef","mindef","tblJODA.2011.2019.SppCover_Loc_Name","Sample_Frame","Loc_Number","X_Coord.x","Y_Coord.x","Datum.x","UTM_Zone.x","Elevation","Aspect","Slope","SCOSA","Unit_Code","BareGrdCover","Achillea_millefolium","Achnatherum_spp","Acroptilon_repens","Agoseris_spp","Agropyron_cristatum","Allium_spp","Antennaria_spp","Arabis_spp","Artemisia_arbuscula","Artemisia_tridentata","Aster_spp","Astragalus_spp","Atriplex_spp","Balsamorhiza_spp","Brodiaea_douglasii","Bromus_spp","Bromus_tectorum","Calochortus_spp","Cardaria_draba","Castilleja_spp","Centaurea_diffusa","Centaurea_maculosa","Centaurea_solstitialis","Cercocarpus_ledifolius","Chrysothamnus_viscidiflorus","Cirsium_spp","Crepis_acuminata","Cryptantha_spp","Dalea_ornata","Delphinium_spp","Descurainia_sophia","Elymus_caput_medusae","Elymus_cinereus","Elymus_elymoides","Ericameria_nauseosa","Erigeron_spp","Eriogonum_spp","Erodium_cicutarium","Euphorbia_esula","Festuca_idahoensis","Gutierrezia_sarothrae","Helianthella_uniflora","Hesperostipa_comata","Juniperus_occidentalis","Kochia_scoparia","Lactuca_serriola","Lepidium_perfoliatum","Leptodactylon_pungens","Lewisia_rediviva","Leymus_cinereus","Linaria_dalmatica","Linaria_vulgaris","Lithophragma_spp","Lithospermum_ruderale","Lomatium_spp","Lupinus_spp","Onopordum_acanthium","Opuntia_polyacantha","Penstemon_spp","Phacelia_hastata","Phacelia_spp","Phlox_spp","Poa_bulbosa","Poa_pratensis","Poa_secunda","Poa_spp","Pseudoroegneria_spicata","Purshia_tridentata","Salsola_kali","Salvia_dorrii","Sarcobatus_vermiculatus","Sedum_spp","Sisymbrium_altissimum","Sphaeralcea_munroana","Sporobolus_cryptandrus","Taeniatherum_caput_medusae","Tetradymia_canescens","Tragopogon_dubius","Ventenata_dubia","Verbascum_blattaria","Verbascum_thapsus","Unit","Site","year","ID","Year.num","Year.centered","Elevation.scaled","avg.cat","min.cat","max.cat","elev.cat","scosa.cat","Plot_ID","SampleFram","Plot","X_Coord.y","Y_Coord.y","Datum.y","UTM_Zone.y","ecoclassid","Fire_1994","Fire_1995","Fire_2011","dNBR2011","1994_Hancock_dNBR","1994_Mammal_dNBR","1995_CampHancock_dNBR","avgdef.centered","dNBR2011.scaled","dNBR1994","dNBR1995","PastBurn","BurnCount","nbr94.cat","BurnSeverity1994","nbr95.cat","BurnSeverity1995","nbr.cat","BurnSeverity2011","BurnAll","sev.cat","BurnSeverity"
"348","JODA_Clarno_2013_137",2013,348,2013,2012,2013,18.965496123,45.88910675,4.555963993,"JODA_Clarno_2013_137","JODA_Clarno",137,704313.762186277,4978005.0138778,"NAD83","10N",591,178,19,-0.325369827134019,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,137,3,2,0.549710798600408,"(18,19]","(4.5,5]","(44,47]","(590,630]","[-0.5,-0.2]","JODA_Clarno_2013_137","JODA_Clarno",137,704313.762186,4978005.01388,"NAD83","10N","R010XB044OR","1994",NA,"2011",1602,1242,NA,NA,-0.570801251874695,-0.360620655825464,1242,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"349","JODA_Clarno_2013_138",2013,349,2013,2012,2013,18.965496123,45.88910675,4.555963993,"JODA_Clarno_2013_138","JODA_Clarno",138,704729.52524792,4977649.17242123,"NAD83","10N",532,273,19,0.0170389206857655,"JODA",1,0,0,0,0,0,0,0,1,0,"0",0,0,0,0,0,2,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3",NA,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,138,3,2,-0.393008563044466,"(18,19]","(4.5,5]","(44,47]","(500,545]","(-0.05,0.05]","JODA_Clarno_2013_138","JODA_Clarno",138,704729.525248,4977649.17242,"NAD83","10N","R010XB064OR","1994",NA,"2011",2193,1143,NA,NA,-0.570801251874695,0.550452466711131,1143,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Medium94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"350","JODA_Clarno_2013_139",2013,350,2013,2012,2013,20.65515756625,49.98756409,5.100725174,"JODA_Clarno_2013_139","JODA_Clarno",139,703119.260497477,4976969.25934978,"NAD83","10N",483,166,8,-0.135039065074129,"JODA",5,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,139,3,2,-1.17594498203767,"(20,21]","(5,5.5]","(47,50]","[416,500]","(-0.2,-0.1]","JODA_Clarno_2013_139","JODA_Clarno",139,703119.260497,4976969.25935,"NAD83","10N","R010XB044OR",NA,"1995","2011",1530,NA,NA,1119,0.214342046685395,-0.4716143357284,NA,1119,"1995_2011","2",NA,"No Burn94","[249,1.4e+03]","Low95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.Low95.Medium11","(1.19e+03,2.48e+03]","Medium"
"351","JODA_Clarno_2013_14",2013,351,2013,2012,2013,18.965496123,45.88910675,4.555963993,"JODA_Clarno_2013_14","JODA_Clarno",14,704789.930340858,4977960.07976838,"NAD83","10N",552,285,11,0.0493850019803285,"JODA",2,1,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,14,3,2,-0.0734426777411186,"(18,19]","(4.5,5]","(44,47]","(545,565]","(-0.05,0.05]","JODA_Clarno_2013_14","JODA_Clarno",14,704789.930341,4977960.07977,"NAD83","10N","R010XB064OR","1994",NA,"2011",2357,1428,NA,NA,-0.570801251874695,0.803271404267817,1428,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Medium94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"352","JODA_Clarno_2013_140",2013,352,2013,2012,2013,19.094248593125,48.08650208,4.581033707,"JODA_Clarno_2013_140","JODA_Clarno",140,702199.399077442,4977461.60513136,"NAD83","10N",549,305,5,0.0499904803327303,"JODA",0,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",NA,0,0,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,140,3,2,-0.121377560536621,"(19,20]","(4.5,5]","(47,50]","(545,565]","(-0.05,0.05]","JODA_Clarno_2013_140","JODA_Clarno",140,702199.399077,4977461.60513,"NAD83","10N","R010XB044OR",NA,NA,"2011",2584,NA,NA,NA,-0.51097320792214,1.15320981173957,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","1.No Burn94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"353","JODA_Clarno_2013_141",2013,353,2013,2012,2013,18.965496123,45.88910675,4.555963993,"JODA_Clarno_2013_141","JODA_Clarno",141,704528.407722738,4977457.98061154,"NAD83","10N",549,116,22,-0.164216721950483,"JODA",3,1,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,141,3,2,-0.121377560536621,"(18,19]","(4.5,5]","(44,47]","(545,565]","(-0.2,-0.1]","JODA_Clarno_2013_141","JODA_Clarno",141,704528.407723,4977457.98061,"NAD83","10N","R010XB044OR","1994",NA,"2011",1609,1344,NA,NA,-0.570801251874695,-0.349829603612679,1344,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"354","JODA_Clarno_2013_142",2013,354,2013,2012,2013,19.1329423785,48.40209961,4.630411148,"JODA_Clarno_2013_142","JODA_Clarno",142,704435.43358492,4979000.66357741,"NAD83","10N",604,192,6,-0.102244265553647,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,142,3,2,0.757428624047584,"(19,20]","(4.5,5]","(47,50]","(590,630]","(-0.2,-0.1]","JODA_Clarno_2013_142","JODA_Clarno",142,704435.433585,4979000.66358,"NAD83","10N","R010XB053OR","1994",NA,"2011",2422,1271,NA,NA,-0.492993176239183,0.903474031957967,1271,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Medium94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"355","JODA_Clarno_2013_143",2013,355,2013,2012,2013,20.3256037845,50.02177048,5.077891827,"JODA_Clarno_2013_143","JODA_Clarno",143,703940.28522602,4976914.17067949,"NAD83","10N",558,307,11,0.114831719970154,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,143,3,2,0.0224270878498855,"(20,21]","(5,5.5]","(50,53]","(545,565]","(0.05,0.15]","JODA_Clarno_2013_143","JODA_Clarno",143,703940.285226,4976914.17068,"NAD83","10N","R010XB022OR","1994",NA,"2011",3084,1928,NA,NA,0.061206669009701,1.92399925550996,1928,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"356","JODA_Clarno_2013_144",2013,356,2013,2012,2013,18.965496123,45.88910675,4.555963993,"JODA_Clarno_2013_144","JODA_Clarno",144,704164.657075259,4978221.31378244,"NAD83","10N",596,344,25,0.406246747015369,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,144,3,2,0.629602269926245,"(18,19]","(4.5,5]","(44,47]","(590,630]","(0.15,0.5]","JODA_Clarno_2013_144","JODA_Clarno",144,704164.657075,4978221.31378,"NAD83","10N","R010XB064OR","1994",NA,"2011",2525,1991,NA,NA,-0.570801251874695,1.06225665737467,1991,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"357","JODA_Clarno_2013_145",2013,357,2013,2012,2013,19.1329423785,48.40209961,4.630411148,"JODA_Clarno_2013_145","JODA_Clarno",145,704324.076673597,4979030.11603725,"NAD83","10N",613,176,6,-0.104273837184716,"JODA",0,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,145,3,2,0.90123327243409,"(19,20]","(4.5,5]","(47,50]","(590,630]","(-0.2,-0.1]","JODA_Clarno_2013_145","JODA_Clarno",145,704324.076674,4979030.11604,"NAD83","10N","R010XB053OR","1994",NA,"2011",1085,434,NA,NA,-0.492993176239183,-1.15761694068404,434,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","[-570,1.19e+03]","Low"
"358","JODA_Clarno_2013_146",2013,358,2013,2012,2013,19.1329423785,48.40209961,4.630411148,"JODA_Clarno_2013_146","JODA_Clarno",146,704964.361276714,4978692.65255504,"NAD83","10N",578,222,6,-0.0776797865924605,"JODA",0,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,146,3,2,0.341992973153233,"(19,20]","(4.5,5]","(47,50]","(565,590]","(-0.1,-0.05]","JODA_Clarno_2013_146","JODA_Clarno",146,704964.361277,4978692.65256,"NAD83","10N","R010XB064OR","1994",NA,"2011",2172,1669,NA,NA,-0.492993176239183,0.518079310072775,1669,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"359","JODA_Clarno_2013_147",2013,359,2013,2012,2013,20.3256037845,50.02177048,5.077891827,"JODA_Clarno_2013_147","JODA_Clarno",147,703783.642046011,4976855.76751597,"NAD83","10N",561,357,19,0.325121974616456,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,2,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,147,3,2,0.0703619706453876,"(20,21]","(5,5.5]","(50,53]","(545,565]","(0.15,0.5]","JODA_Clarno_2013_147","JODA_Clarno",147,703783.642046,4976855.76752,"NAD83","10N","R010XB064OR","1994",NA,"2011",2273,2710,NA,NA,0.061206669009701,0.673778777714393,2710,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"360","JODA_Clarno_2013_148",2013,360,2013,2012,2013,19.736988425875,48.60439301,4.594974518,"JODA_Clarno_2013_148","JODA_Clarno",148,703443.451331335,4978115.52032567,"NAD83","10N",563,228,13,-0.150521635394175,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,1,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,148,3,2,0.102318559175722,"(19,20]","(4.5,5]","(47,50]","(545,565]","(-0.2,-0.1]","JODA_Clarno_2013_148","JODA_Clarno",148,703443.451331,4978115.52033,"NAD83","10N","R010XB052OR","1994",NA,"2011",497,NA,299,NA,-0.212308126572685,-2.06406532655801,299,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","[-570,1.19e+03]","Low"
"361","JODA_Clarno_2013_149",2013,361,2013,2012,2013,19.205789147875,49.1662178,4.4935112,"JODA_Clarno_2013_149","JODA_Clarno",149,703294.826468087,4978602.34701259,"NAD83","10N",632,336,14,0.221006648829364,"JODA",2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,149,3,2,1.20482086347227,"(19,20]","(3,4.5]","(47,50]","(630,731]","(0.15,0.5]","JODA_Clarno_2013_149","JODA_Clarno",149,703294.826468,4978602.34701,"NAD83","10N","R010XB044OR","1994",NA,"2011",2567,NA,1595,NA,-0.459143109395899,1.12700297065138,1595,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"362","JODA_Clarno_2013_15",2013,362,2013,2012,2013,19.094248593125,48.08650208,4.581033707,"JODA_Clarno_2013_15","JODA_Clarno",15,703166.793366781,4977052.7957267,"NAD83","10N",486,121,9,-0.0805697057239047,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",NA,0,0,0,0,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,15,3,2,-1.12801009924216,"(19,20]","(4.5,5]","(47,50]","[416,500]","(-0.1,-0.05]","JODA_Clarno_2013_15","JODA_Clarno",15,703166.793367,4977052.79573,"NAD83","10N","R010XB044OR",NA,"1995","2011",1983,NA,NA,1667,-0.51097320792214,0.226720900327569,NA,1667,"1995_2011","2",NA,"No Burn94","(1.4e+03,2.1e+03]","Medium95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.Medium95.Medium11","(1.19e+03,2.48e+03]","Medium"
"363","JODA_Clarno_2013_150",2013,363,2013,2012,2013,19.736988425875,48.60439301,4.594974518,"JODA_Clarno_2013_150","JODA_Clarno",150,703397.160817148,4977376.91749891,"NAD83","10N",483,261,13,-0.0351900978465185,"JODA",1,1,0,0,0,0,0,0,0,0,"0",0,2,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,150,3,2,-1.17594498203767,"(19,20]","(4.5,5]","(47,50]","[416,500]","(-0.05,0.05]","JODA_Clarno_2013_150","JODA_Clarno",150,703397.160817,4977376.9175,"NAD83","10N","R010XB044OR","1994",NA,"2011",2048,698,NA,NA,-0.212308126572685,0.326923528017719,698,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Low94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"364","JODA_Clarno_2013_151",2013,364,2013,2012,2013,16.504942834,46.47956848,4.416190147,"JODA_Clarno_2013_151","JODA_Clarno",151,701589.851903948,4977438.31714632,"NAD83","10N",491,358,5,0.0871026498240457,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,151,3,2,-1.04811862791633,"[14,18]","(3,4.5]","(44,47]","[416,500]","(0.05,0.15]","JODA_Clarno_2013_151","JODA_Clarno",151,701589.851904,4977438.31715,"NAD83","10N","R010XB064OR",NA,"1995","2011",2423,NA,NA,2887,-1.71415865836935,0.905015610845508,NA,2887,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(2.1e+03,5.59e+03]","High11","2.No Burn94.High95.High11","(1.19e+03,2.48e+03]","Medium"
"365","JODA_Clarno_2013_152",2013,365,2013,2012,2013,19.094248593125,48.08650208,4.581033707,"JODA_Clarno_2013_152","JODA_Clarno",152,703115.917620061,4977778.71438784,"NAD83","10N",561,175,14,-0.241001309748694,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,3,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,152,3,2,0.0703619706453876,"(19,20]","(4.5,5]","(47,50]","(545,565]","[-0.5,-0.2]","JODA_Clarno_2013_152","JODA_Clarno",152,703115.91762,4977778.71439,"NAD83","10N","R010XB052OR",NA,NA,"2011",1119,NA,NA,NA,-0.51097320792214,-1.10520325850766,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","[-570,1.5e+03]","Low11","1.No Burn94.No Burn95.Low11","[-570,1.19e+03]","Low"
"366","JODA_Clarno_2013_153",2013,366,2013,2012,2013,18.965496123,45.88910675,4.555963993,"JODA_Clarno_2013_153","JODA_Clarno",153,704464.157953058,4978246.9814216,"NAD83","10N",609,131,12,-0.136402341993674,"JODA",0,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,2,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,153,3,2,0.837320095373421,"(18,19]","(4.5,5]","(44,47]","(590,630]","(-0.2,-0.1]","JODA_Clarno_2013_153","JODA_Clarno",153,704464.157953,4978246.98142,"NAD83","10N","R010XB044OR","1994",NA,"2011",1338,1144,NA,NA,-0.570801251874695,-0.767597482136227,1144,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Medium94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"367","JODA_Clarno_2013_154",2013,367,2013,2012,2013,20.65515756625,49.98756409,5.100725174,"JODA_Clarno_2013_154","JODA_Clarno",154,703063.116649175,4976841.81770798,"NAD83","10N",468,186,12,-0.2067727288213,"JODA",3,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,154,3,2,-1.41561939601518,"(20,21]","(5,5.5]","(47,50]","[416,500]","[-0.5,-0.2]","JODA_Clarno_2013_154","JODA_Clarno",154,703063.116649,4976841.81771,"NAD83","10N","R010XB044OR",NA,"1995","2011",1514,NA,NA,852,0.214342046685395,-0.496279597929052,NA,852,"1995_2011","2",NA,"No Burn94","[249,1.4e+03]","Low95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.Low95.Medium11","(1.19e+03,2.48e+03]","Medium"
"368","JODA_Clarno_2013_155",2013,368,2013,2012,2013,16.504942834,46.47956848,4.416190147,"JODA_Clarno_2013_155","JODA_Clarno",155,701924.422400574,4977006.02668629,"NAD83","10N",503,253,8,-0.0406902767792439,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,1,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,155,3,2,-0.856379096734319,"[14,18]","(3,4.5]","(44,47]","(500,545]","(-0.05,0.05]","JODA_Clarno_2013_155","JODA_Clarno",155,701924.422401,4977006.02669,"NAD83","10N","R010XB044OR",NA,"1995","2011",1544,NA,NA,1933,-1.71415865836935,-0.450032231302829,NA,1933,"1995_2011","2",NA,"No Burn94","(1.4e+03,2.1e+03]","Medium95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.Medium95.Medium11","(1.19e+03,2.48e+03]","Medium"
"369","JODA_Clarno_2013_156",2013,369,2013,2012,2013,19.31386905825,47.48503876,4.688475132,"JODA_Clarno_2013_156","JODA_Clarno",156,704510.12447957,4977082.50369298,"NAD83","10N",501,89,17,0.00510258982158267,"JODA",1,1,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,"4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"JODA","Clarno",2013,156,3,2,-0.888335685264654,"(19,20]","(4.5,5]","(47,50]","(500,545]","(-0.05,0.05]","JODA_Clarno_2013_156","JODA_Clarno",156,704510.12448,4977082.50369,"NAD83","10N","R010XB044OR","1994",NA,"2011",2236,1155,NA,NA,-0.408921085523066,0.616740358875384,1155,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Medium94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"370","JODA_Clarno_2013_157",2013,370,2013,2012,2013,19.094248593125,48.08650208,4.581033707,"JODA_Clarno_2013_157","JODA_Clarno",157,702504.175003986,4977611.72466383,"NAD83","10N",570,9,2,0.0344698259856987,"JODA",4,0,1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2013,157,3,2,0.214166619031894,"(19,20]","(4.5,5]","(47,50]","(565,590]","(-0.05,0.05]","JODA_Clarno_2013_157","JODA_Clarno",157,702504.175004,4977611.72466,"NAD83","10N","R010XB044OR",NA,NA,"2011",1040,NA,NA,NA,-0.51097320792214,-1.22698799062338,NA,NA,"2011","1",NA,"No Burn94",NA,"No Burn95","[-570,1.5e+03]","Low11","1.No Burn94.No Burn95.Low11","[-570,1.19e+03]","Low"
